Hand:Center,Hand:Center,Hand:Center,Hand:Thumb,Hand:Thumb,Hand:Thumb,Hand:Root,Hand:Root,Hand:Root,Hand:Index,Hand:Index,Hand:Index,Hand:Pinky,Hand:Pinky,Hand:Pinky
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
617.5256615,477.55041724999995,288.423237,586.7753765,424.34360024999995,271.184559,652.9606055,492.77579025,293.123646,535.7754825,467.08246125,279.53837999999996,565.7873235,543.36880725,265.30391299999997
616.7419095,477.51809925,288.55940599999997,585.9463455,424.32174925,271.380726,652.1972965,492.72821324999995,293.18028599999997,534.9941295,467.07403825,279.75694599999997,565.0165105,543.31903325,265.37746
615.9814055,477.50570925,288.679035,584.5199245,424.99475325,271.35887499999995,651.4425275,492.66995525,293.22057,534.2315105,467.08014225,279.98299,564.2566625,543.31537125,265.427998
615.1945805,477.47140724999997,288.77837,584.3029655,424.26300325,271.84624099999996,650.6683925,492.60629524999996,293.298786,533.4347225,467.12015025,280.242298,563.4811055,543.31375425,265.54610099999996
614.3915995,477.41705625,288.90007399999996,583.4639475,424.24954525,272.00246,649.8597485,492.55960324999995,293.39458099999996,532.6128655,467.15109524999997,280.461048,562.6953885,543.31506625,265.71318399999996
613.5907975,477.35498325,289.004108,582.6229965,424.21853925,272.03984399999996,649.0389825,492.48910824999996,293.48213599999997,531.7821655,467.10776024999996,280.57957799999997,561.8751255,543.26901525,265.94453799999997
612.5863685,477.46081825,288.97029499999996,581.8238125,424.10229725,271.979175,648.2308385,492.33148424999996,293.60384,530.9835585,466.92517325,280.63689,561.0487935,543.15487925,266.235126
611.7950545,477.28143624999996,289.03429,581.0761875,423.92212225,271.915668,647.4497565,492.13116725,293.752338,530.1967165,466.70733924999996,280.65770299999997,560.2324375,542.98865025,266.534931
611.1210365,477.04068225,289.102711,580.3459645,423.73767325,271.918629,646.7036895,491.94714625,293.85457199999996,529.4334185,466.52151725,280.704731,559.4608655,542.78924825,266.750721
610.4644755,476.80905425,289.203663,579.6121175,423.60910325,272.005115,645.9975925,491.80377425,293.91826199999997,528.7193675,466.36127024999996,280.785267,558.7474635,542.63135025,266.80092199999996
609.8155685,476.59381325,289.335651,578.9050255,423.44400325,272.217182,645.3055425,491.66134925,293.966114,528.0151825,466.24573025,280.93407099999996,558.0438915,542.48343125,266.73430199999996
609.1607115,476.41617125,289.516621,578.1697365,423.31662224999997,272.48354,644.6404454999999,491.54278825,294.019459,527.3143315,466.18640424999995,281.11681,557.3749235,542.34802525,266.649799
608.5576415,476.23077624999996,289.555073,577.4296055,423.19714625,272.763538,643.9804385,491.39783024999997,294.076801,526.6319275,466.13009925,281.295307,556.7608605,542.23086825,266.608448
607.8009585,476.13238824999996,289.68874,577.1547295,422.58801524999996,273.049152,643.3167305,491.20975024999996,294.153889,525.9357375,466.07654125,281.47819899999996,556.1377835,542.09945925,266.64055199999996
607.2713075,476.00125425,289.724567,575.9924885,422.86276525,273.14226099999996,642.6406095,490.99582225,294.236744,525.2548375,465.92444125,281.661945,555.4903905,541.84604125,266.646625
606.6256285,475.73398125,289.84007599999995,575.3519615,422.58908325,273.276844,642.0072475,490.72741924999997,294.32851,524.6150815,465.67923225,281.81300699999997,554.8370475,541.58505525,266.791004
606.0166495,475.44510125,289.94676599999997,574.7399715,422.30710124999996,273.399525,641.3909725,490.46332025,294.429279,524.0125735,465.37286624999996,281.95527999999996,554.2026325,541.27942125,266.921314
605.2339435,474.90753424999997,289.93501699999996,574.2134475,421.96795925,273.55064799999997,640.8212705,490.17611925,294.521015,523.4486845,465.02682725,282.098408,553.3869325000001,540.68670925,266.960804
604.9147085,474.85846225,290.182239,573.6950795,421.62866525,273.744099,640.2790035,489.90741225,294.61873199999997,522.9100415,464.65149225,282.240955,553.0042495,540.58685525,267.02568399999996
604.2556455,474.45376825,290.19411099999996,573.1767735,421.30847424999996,273.959186,639.7441595,489.63824725,294.70115999999996,522.3774565,464.31061024999997,282.354633,552.3329275,540.10107725,266.956165
603.8299165,474.33389524999996,290.410602,572.6623405,421.00430524999996,274.18837299999996,639.2059475,489.41269224999996,294.798664,521.8350295,464.02377624999997,282.50419999999997,551.8707805,539.92746225,266.976856
603.2884295,474.06372324999995,290.54790099999997,572.0987855,420.73068524999996,274.404163,638.6891095,489.15124825,294.92506799999995,521.3011325,463.74539425,282.65660499999996,551.3597755,539.65924325,267.02962099999996
602.9594975,473.43496925,291.615162,571.5615615,420.41516425,274.576038,638.1354635,488.83786325,295.068531,520.7414245,463.47626025,282.811665,550.8249284999999,539.35000925,267.16929999999996
602.1714125,473.44122625,290.56920199999996,571.0519755,420.06012225,274.71025499999996,637.5850565,488.50598425,295.24400699999995,520.2035675,463.11249025,282.970356,550.2663385,539.02359325,267.37919999999997
601.8154045,473.12033325,290.520679,570.5447555,419.69858024999996,274.814686,637.0281825,488.17102324999996,295.47957199999996,519.6800845,462.65378024999995,283.118092,549.6552315,538.6234772500001,267.64329899999996
601.3827285,472.52432525,290.76219599999996,570.0807835,419.28253424999997,274.918415,636.4740525,487.82236025,295.73668299999997,519.1339495,462.16217324999997,283.314014,549.0171965,538.19107325,268.01091399999996
600.7798295,472.18420725,290.900349,569.6092835,418.86349724999997,275.080982,635.9118235,487.46029925,296.03603,518.6126174999999,461.64169625,283.57280299999996,548.3651615,537.75250525,268.406391
600.2582075,472.05548324999995,291.856922,569.0942195,418.46387024999996,275.374287,635.3374865,487.12973324999996,296.357044,518.0647585,461.15835825,283.96233,547.7014925,537.34607225,268.828358
600.2532965,471.17471624999996,292.829548,568.5304394999999,418.10516624999997,275.794269,634.7430535,486.84878825,296.67454899999996,517.4657975,460.78958424999996,284.385944,546.9921075,536.90103425,269.173054
599.3436815,470.50558724999996,292.792103,567.8750205,417.80377425,276.273395,634.0977475,486.55896225,296.995045,516.8250125,460.48089825,284.852985,546.3444745,536.60690525,269.497639
598.0466455,470.89233624999997,292.955463,567.2107465,417.45364624999996,276.856861,633.4167935,486.27643125,297.361896,516.1336365,460.17825625,285.401142,545.6426695,536.28515925,269.86323899999996
597.8825245,470.26681825,293.557453,566.5109715,417.11215525,277.46153599999997,632.7223094999999,485.96744025,297.788532,515.4461055,459.80224925,285.985889,544.8850285,535.90521525,270.280445
596.6190955,470.22445925,293.92332799999997,565.8386975,416.72836524999997,278.04396399999996,631.9954945,485.68609925,298.216968,514.7296145,459.41205125,286.59520299999997,544.0894205,535.53631825,270.77104599999996
595.9440355,469.94073725,294.551716,565.1309435,416.34588924999997,278.58723799999996,631.2523005,485.37506325,298.675434,513.9888155,458.94485725,287.22081399999996,543.2303615,535.10342625,271.383259
595.1158505,469.52188424999997,295.17445699999996,564.4154935,415.91385125,279.13994199999996,630.4671855,485.02090725,299.172718,513.2218395,458.42822524999997,287.896015,542.3339925,534.71615825,272.188862
594.3054055,469.13934624999996,295.716541,563.6697275,415.49112225,279.74150499999996,629.6444355,484.68573225,299.673054,512.4123455,457.92901924999995,288.61333099999996,541.3701475,534.2357812500001,272.872547
593.4759785,468.81112924999996,296.29979299999997,562.8842505,415.10702825,280.370747,628.7951465,484.39615125,300.14946399999997,511.5993495,457.44674925,289.335834,540.3896025,533.81833125,273.50703799999997
592.6070655,468.44510125,296.84822499999996,562.0787205,414.69488824999996,280.95409,627.9042245,484.09985624999996,300.625385,510.7268755,456.97848825,290.017322,539.3732145,533.39474725,274.130604
591.6856755,468.03772225,297.36342199999996,561.4517095,413.98706325,281.61327,626.9621585,483.74698125,301.139454,509.8292995,456.43582425,290.63921,538.2990955,532.94168325,274.82262
590.7139915,467.59735324999997,297.951435,560.6240845,413.50766224999995,282.04665,625.9813175,483.37762725,301.736134,508.9075315,455.80264524999996,291.221271,537.1590725,532.44134825,275.62929099999997
589.4367035,467.48251625,298.48256299999997,559.5848505,413.34030425,282.22322499999996,625.0125945,483.02627824999996,302.37962699999997,507.9743805,455.14395425,291.795734,536.0096015,531.93835725,276.541675
588.4914075,467.07193225,299.128559,558.7747575,412.89596824999995,282.635548,624.0628295,482.67499025,303.042469,507.0867085,454.47272024999995,292.450092,534.8931045,531.41797125,277.55199
587.5793005,466.68222325,299.79845,558.0259745,412.44147024999995,283.148762,623.1561755,482.33929724999996,303.715717,506.2240825,453.84765925,293.20409,533.8110885,530.93930325,278.55083099999996
586.7065485,466.36871625,300.541614,557.2383655,412.08258324999997,283.853138,622.2919145,482.06308225,304.42458,505.37570949999997,453.35675325,294.083607,532.7839505,530.52704125,279.534412
585.8684115,466.12173724999997,301.320454,556.4295385,411.79443625,284.708393,621.4368095,481.85199224999997,305.11394099999995,504.5523835,452.99383824999995,295.069782,531.8086095,530.21972925,280.464924
585.0467225,465.91083025,302.10069599999997,555.6001545,411.55279824999997,285.62535499999996,620.5770535,481.69150025,305.78288599999996,503.6973195,452.73446924999996,296.072163,530.8506165,529.95801025,281.298786
584.1948605,465.71884424999996,302.884937,554.7335625,411.34540024999995,286.544453,619.7060435,481.53219824999996,306.46223799999996,502.82883449999997,452.51907624999996,297.06087099999996,529.8968885,529.73724625,282.123341
583.3267965,465.55707025,303.68278899999996,553.8625415,411.14621224999996,287.42891299999997,618.8246445,481.38659924999996,307.16905599999996,501.9483495,452.30307224999996,298.04094299999997,528.9364015,529.53003225,282.98024399999997
582.4225985,465.39163525,304.47981599999997,553.0038075,410.95434824999995,288.247791,617.9275985,481.25174225,307.905079,501.0621105,452.04053024999996,298.97597099999996,527.9402235,529.32135325,283.90272899999997
581.5070945,465.20447025,305.221638,552.1574745,410.73715525,288.95717199999996,617.0192205,481.09961225,308.62138699999997,500.1747435,451.72238425,299.842426,526.8932805,529.08575725,284.858143
580.5896165,464.99981925,305.961414,551.3279385,410.49643225,289.59911,616.1122225,480.94192725,309.35191699999996,499.2929995,451.35672224999996,300.703754,525.8297195,528.82257325,285.893085
579.6690135,464.85187025,306.70784399999997,550.4755055,410.33423124999996,290.262043,615.2015515,480.80539224999995,310.071888,498.4158175,451.03955325,301.586597,524.7748105000001,528.59112825,286.945606
578.7918985,464.75686924999997,307.456531,549.6210635,410.24130525,291.001331,614.3197685,480.74704225,310.770985,497.53918450000003,450.86007924999996,302.514027,523.7713625,528.43673925,287.941914
577.9326285,464.74243425,308.15693999999996,548.7265735,410.21716625,291.760792,613.4448225,480.74878225,311.371357,496.65738650000003,450.81643925,303.40599399999996,522.8252865,528.40991525,288.768665
577.0684945,464.77649225,308.782307,547.8050115,410.23892524999997,292.53548,612.5626065,480.76333925,311.888966,495.7712865,450.90558124999995,304.236408,521.9252855,528.4516932500001,289.42222999999996
576.1870935,464.85156524999996,309.346699,546.8456645,410.32257325,293.262653,611.6785565,480.80853525,312.384144,494.8610075,451.04834224999996,304.989887,521.0553205,528.56509625,289.984058
575.2805535,464.92737124999996,309.872059,545.8583485,410.44369724999996,293.877796,610.7704505,480.87546025,312.84392199999996,493.9155505,451.22418525,305.61342199999996,520.1608505,528.71042125,290.453693
574.3028715,465.04034724999997,310.321369,544.8643185,410.54587025,294.32384099999996,609.8329825,480.94150025,313.300342,492.9488985,451.37295824999995,306.074848,519.2204975,528.84350825,290.941944
573.3185445,465.08600125,310.72526899999997,543.8802265,410.64108525,294.614582,608.8714175,480.99426524999996,313.735432,491.9437865,451.43869325,306.42686799999996,518.2392345,528.92908025,291.417347
572.3003085,465.17856125,311.112659,542.9054415,410.70947524999997,294.85069599999997,607.9133205,481.03143624999996,314.185322,490.9741365,451.47961725,306.74364099999997,517.2546465,529.03229025,291.949543
571.3341565,465.26816025,311.522266,541.9199605,410.84137225,295.146137,606.9662425,481.12552124999996,314.615284,489.9934235,451.61007924999996,307.068134,516.3019105,529.15167525,292.478321
570.3590795,465.44214124999996,311.875996,540.9117245,411.03784425,295.475819,606.0442865,481.23575124999996,314.985371,489.0099335,451.80670425,307.415424,515.3971715,529.35583725,292.871509
569.4167845,465.62237825,312.225208,539.8758435,411.24240425,295.909809,605.1265735,481.39419825,315.311176,488.0181275,452.12060825,307.76802399999997,514.5316165,529.60672225,293.13093899999996
568.4558565,465.83792424999996,312.581715,538.7911605,411.52069324999997,296.378834,604.1935205,481.52160925,315.610554,487.0138165,452.52612525,308.13539499999996,513.6973265,529.91614025,293.32185699999997
567.4887865,466.08096624999996,312.929798,537.7011605,411.80923724999997,296.877644,603.2733265,481.68652625,315.946552,485.99974050000003,452.96927124999996,308.52138099999996,512.8984375,530.26974725,293.51707799999997
566.5577675,466.28125224999997,313.256855,536.6482505,412.04757924999996,297.275135,602.3672545,481.83398725,316.253925,485.0138325,453.34842225,308.804554,512.0863725,530.5674162500001,293.743854
565.6032755,466.38910225,313.563312,535.6325455,412.21731825,297.560841,601.4637475,481.87396524999997,316.57909,484.0186695,453.62695625,309.04207199999996,511.2703325,530.80829125,294.048695
564.6584165,466.42062625,313.882404,534.6681445,412.30505625,297.792133,600.5741965,481.86963125,316.948902,483.0704655,453.74435725,309.269123,510.4046785,530.89703625,294.46660199999997
563.7601055,466.33938824999996,314.132282,533.7819485,412.28689825,298.03450399999997,599.7239725,481.82962325,317.348286,482.1728665,453.72824325,309.54283499999997,509.5389555,530.88775925,294.821369
563.4644625,465.89477825,314.573261,533.2518345,411.81488325,298.615498,598.9058545,481.77160925,317.69075399999997,481.3349685,453.64889825,309.783619,508.7037585,530.81927725,295.18980799999997
562.6572185,465.78253424999997,314.893604,532.4426995,411.74554724999996,298.87273,598.1433745,481.65256024999996,318.018513,480.5354155,453.55496524999995,310.067249,507.9135585,530.73083725,295.551899
561.9278644999999,465.69259925,315.25456599999995,531.6450275,411.69101224999997,299.27061799999996,597.4285455,481.55459824999997,318.350941,479.7663655,453.48355325,310.48918499999996,507.16259049999996,530.63028225,295.92137499999995
561.2533565,465.64593725,315.644001,530.8844905,411.63659924999996,299.80012899999997,596.7500355,481.49283125,318.65343099999996,479.0359645,453.52060224999997,310.982593,506.5154195,530.62860325,296.249683
560.6022495,465.62677225,315.943745,530.1770555,411.59076224999995,300.303883,596.1152744999999,481.40701525,318.869617,478.3775635,453.57300025,311.45115999999996,505.9188695,530.64923325,296.528706
559.9991955,465.53625725,316.21144499999997,529.5025405,411.52991025,300.721363,595.5043585,481.28525025,319.07298699999996,477.73960850000003,453.58438424999997,311.839863,505.3357925,530.57986725,296.80553
559.4429665,465.37533824999997,316.498096,528.8967975,411.39450324999996,301.031971,594.9511935,481.08951025,319.30992499999996,477.1445695,453.48459125,312.188587,504.7971495,530.45920025,297.129505
558.9538345,465.15951824999996,316.701191,528.3930055,411.19205024999997,301.262409,594.4370395,480.87689524999996,319.49605199999996,476.6332625,453.27502725,312.41466099999997,504.27696249999997,530.2337982500001,297.43989899999997
558.5101775,464.91928325,316.82692299999997,527.9877165,410.90368924999996,301.376911,593.9956835,480.65909124999996,319.606495,476.18300650000003,452.96774525,312.54506299999997,503.7954405,529.98953525,297.60893599999997
558.0694695,464.66937525,316.896107,527.5867535,410.65335324999995,301.408802,593.5737485,480.43435925,319.673145,475.7699435,452.64285524999997,312.613911,503.3311305,529.69314825,297.68407099999996
557.6957435,464.44232424999996,316.955036,527.2101975,410.40320125,301.493671,593.2020935,480.22833525,319.732593,475.3737255,452.37042525,312.682117,502.9059065,529.41159325,297.733631
557.3274954999999,464.25723525,316.976551,526.8336415,410.21515124999996,301.598347,592.8515335,480.04223924999997,319.74724199999997,475.0124815,452.20813225,312.734913,502.5609665,529.21881325,297.727741
556.9852945,464.11441325,316.949818,526.4412685,410.07257325,301.6339,592.5226875,479.85953025,319.696735,474.6506195,452.14667025,312.74339699999996,502.3135605,529.11358925,297.654224
556.6817625,463.94162224999997,316.879139,526.0411305,409.94870225,301.604969,592.2061535,479.63507325,319.609363,474.3196865,452.12912224999997,312.69917699999996,502.1179125,529.03650125,297.57356599999997
556.3983235,463.71557924999996,316.80409599999996,525.6866915,409.79266624999997,301.49870699999997,591.9117255,479.37588725,319.530964,474.0131225,452.05026525,312.618977,501.9326405,528.91730025,297.525288
556.1325765,463.42706525,316.69392799999997,525.4050975,409.53757025,301.31120699999997,591.6401165,479.06686625,319.452717,473.7437895,451.84189125,312.430439,501.7210235,528.70047225,297.45882
555.8909035,463.07040624999996,316.518238,525.1905445,409.19119524999996,300.99510599999996,591.3953515,478.71188624999996,319.349964,473.4965745,451.46057425,312.09898799999996,501.4963915,528.37860325,297.31688299999996
555.6643795,462.64248925,316.33876399999997,525.0142595,408.79117125,300.61152999999996,591.1747625,478.31326525,319.254841,473.28700249999997,450.97174325,311.717426,501.2506105,527.96090925,297.156208
555.4549105,462.19845825,316.190449,524.8358535,408.37301924999997,300.29112599999996,590.9825595,477.90088125,319.189197,473.07532549999996,450.46985125,311.398762,501.0121845,527.50097925,297.019092
555.2414475,461.78354125,316.064289,524.6553805,407.96750125,300.084248,590.8070255,477.49771425,319.123646,472.8807605,450.00149825,311.14647299999996,500.8175735,527.06531025,296.86067599999996
555.0632705,461.41553024999996,315.950916,524.4650955,407.57892125,300.002369,590.6352055,477.10412825,319.029407,472.6944965,449.65860225,310.994923,500.6730495,526.69711525,296.637226
554.8931545,461.05157725,315.874866,524.2748564999999,407.18481725,300.02013,590.4832255,476.69766525,318.94856599999997,472.52914450000003,449.36392524999997,310.934254,500.5602565,526.32458725,296.421253
554.7617645,460.62494125,315.873646,524.0906445,406.77127325,300.115772,590.3393035,476.24017625,318.916431,472.3755725,449.04208624999995,310.946125,500.5019375,525.97027825,296.300617
554.6520425,460.11828925,315.86934299999996,523.9377825,406.30258425,300.16939199999996,590.2242885,475.72674824999996,318.892994,472.2552105,448.66507225,310.938984,500.46036549999997,525.53589125,296.226246
554.5707165,459.58362124999996,315.830982,523.8614275,405.74493724999996,300.139698,590.1367745,475.16052525,318.883228,472.1756135,448.12076025,310.88975899999997,500.4213105,524.99344125,296.202564
554.5157855,458.92322025,315.85850899999997,523.8385695,405.08978525,300.060139,590.0600525,474.53433524999997,318.934467,472.1349185,447.36969224999996,310.86333099999996,500.3012315,524.29339825,296.285419
554.4553035,458.17105325,315.94102899999996,523.8737565,404.34634624999995,300.002644,590.0080405,473.85589825,319.049,472.0942235,446.49414325,310.851765,500.1522675,523.51178225,296.42830299999997
554.4135665,457.43802124999996,316.00902199999996,523.9151535,403.56326525,300.001331,589.9585315,473.15887725,319.16853699999996,472.0555875,445.58240025,310.83449199999995,499.9735945,522.66009825,296.557392
554.3380895,456.66183724999996,316.1198,523.9269485,402.81161725,300.005451,589.8960065,472.46707425,319.298786,472.0137325,444.65234625,310.894886,499.80210850000003,521.81045825,296.68028599999997
554.2927665,455.90820625,316.27952999999997,523.9382245,402.01861825,300.143848,589.8312635,471.74634025,319.46669399999996,471.98042250000003,443.80054025,311.072834,499.6633145,520.99539425,296.90196599999996
554.2798575,455.12353824999997,316.51106599999997,523.9061055,401.30212624999996,300.32057599999996,589.7911045,470.98352324999996,319.673664,471.9700165,442.99640124999996,311.349781,499.5922855,520.20984125,297.212971
554.2801975,454.32547224999996,316.737507,523.9101945,400.50717425,300.529743,589.7715305,470.20212025,319.881245,471.9732205,442.18884525,311.636463,499.5760115,519.41910025,297.53828799999997
554.2960204999999,453.49878225,316.962879,523.9383395,399.68970025,300.69444599999997,589.7629065,469.38132025,320.11641299999997,471.9960865,441.31170925,311.89424499999996,499.5489655,518.55890125,297.866016
554.3457645,452.56100725,317.260181,523.9578625,398.86749525,300.845966,589.7795305,468.49908725,320.41630899999996,472.0524595,440.29193425,312.19878,499.48621349999996,517.59070125,298.240284
554.3788875,451.61792225,317.616352,523.9971235,398.00207824999995,300.992207,589.8027255,467.62390424999995,320.77806499999997,472.1030655,439.19662725,312.528126,499.4103625,516.58185125,298.664478
553.7432975,451.20367725,317.865162,524.1070095,397.01724525,301.23949,589.8385805,466.70572124999995,321.11787799999996,472.17296650000003,438.03790525,312.82976099999996,499.3349075,515.50937125,299.078327
553.8133124999999,450.20157125,318.220692,524.2735135,395.94424725,301.59007599999995,589.8939445,465.74698125,321.479938,472.2405925,436.87716925,313.20229,499.2679445,514.4195892500001,299.490955
553.8757595,449.15423825,318.650867,524.3670275,394.91559125,302.02696599999996,589.9421145,464.79846425,321.869648,472.3154755,435.75937124999996,313.68526099999997,499.2350465,513.31756825,299.946827
553.9716725,448.15829725,319.133655,524.4895475,393.85190124999997,302.57692299999997,590.0029095,463.82266525,322.295704,472.3819585,434.70053325,314.272022,499.2349095,512.27908625,300.445972
554.0360795,447.14139025,319.576893,524.5581815,392.82232925,303.096485,590.0659405,462.82809725,322.693745,472.4899975,433.63189925,314.798908,499.2800365,511.21918024999997,300.895893
554.1631165,446.03110024999995,319.99415999999997,524.7071225,391.69412524999996,303.564533,590.1580695,461.74710324999995,323.06422799999996,472.5988235,432.50421424999996,315.29027199999996,499.33466350000003,510.09256224999996,301.328144
554.2822575,444.87338524999996,320.433338,524.8719785,390.50601424999996,304.00377299999997,590.2750185,460.62631525,323.474781,472.74055450000003,431.25244425,315.76775,499.3903575,508.88083124999997,301.79774799999996
554.4399795,443.65756525,320.886829,525.1168064999999,389.23303525,304.439716,590.3900095,459.47915924999995,323.92128399999996,472.8802105,429.92209125,316.249256,499.4228745,507.59570625,302.31602899999996
554.6154745,442.40191925,321.29637499999995,525.3795015000001,387.93927225,304.80726999999996,590.5432925,458.27972725,324.318623,473.0878215,428.47030924999996,316.64406199999996,499.4602205,506.23388925,302.816212
554.8176425,441.08883925,321.668476,525.6617355,386.61291724999995,305.148884,590.7026725,457.06686625,324.658344,473.3160625,426.98889425,317.050037,499.4949725,504.80578925,303.23463799999996
555.0675015,439.78201525,322.05717799999996,525.9570615,385.23114325,305.559437,590.8839315,455.81164824999996,324.998859,473.5559765,425.50152825,317.499866,499.5714795,503.41952825,303.709003
555.2788845,438.46942425,322.447681,526.2512515,383.83032525,306.041767,591.0846305,454.53360225,325.34443999999996,473.7744445,424.07321425,317.98076199999997,499.6966935,502.01858825,304.110126
555.5113375,437.13208225,322.75609199999997,526.5138165,382.43930324999997,306.455128,591.2804425,453.21145924999996,325.605457,473.9982605,422.66681224999996,318.375416,499.8563695,500.59613325,304.38307599999996
555.7441825,435.73593424999996,322.985981,526.7747955,381.02310424999996,306.77626399999997,591.4899545,451.85110725,325.809956,474.2538295,421.19006625,318.64750999999995,500.0393295,499.13479924999996,304.560902
555.9958195,434.25805925,323.186756,527.0669405,379.50397024999995,307.01982499999997,591.6964695,450.39755525,326.023884,474.4825895,419.64764625,318.8521,500.2218855,497.61285625,304.758778
556.2543225,432.69858024999996,323.416065,527.4231265,377.90204124999997,307.19969599999996,591.9219365,448.91385125,326.253132,474.74645250000003,417.99075625,318.958851,500.4009095,496.00052124999996,304.97346899999997
556.5370144999999,431.08655024999996,323.56352599999997,527.8145905,376.22272024999995,307.278309,592.1731995,447.36682425,326.461414,475.00523350000003,416.22131625,318.941059,500.5690075,494.28464025,305.121754
556.8407055,429.37854224999995,323.709248,528.2308575,374.51065324999996,307.267322,592.4306995,445.77243325,326.622028,475.3130725,414.31192325,318.892017,500.7219315,492.49167124999997,305.232349
557.1286545,427.64044425,323.813679,528.6623305,372.71023825,307.32246799999996,592.6957905,444.12460625,326.788776,475.6359555,412.36236825,318.88530299999996,500.8668285,490.61975325,305.30073899999996
557.4253655,425.89429025,323.948109,529.0945665,370.87430125,307.450947,592.9659965,442.46341225,326.911304,475.9546505,410.43243724999996,318.924946,501.0503085,488.74569925,305.308002
557.7295265,424.13482925,324.04069899999996,529.4915925,369.03695925,307.615284,593.2536535,440.75287125,327.008442,476.2831725,408.54355125,318.96669399999996,501.2766875,486.88138125,305.31987399999997
558.0656245,422.32617425,324.132923,529.8863065,367.15921325,307.792988,593.5438115,438.99737825,327.07246799999996,476.6012425,406.66797125,319.052265,501.5532305,484.99313624999996,305.28563299999996
558.4265255,420.46051324999996,324.21153599999997,530.2944645,365.24151924999995,307.971882,593.8653615,437.17199925,327.149952,476.9840625,404.72040024999995,319.129261,501.8635485,483.02743825,305.24174899999997
558.8042525,418.52402025,324.289112,530.7359695,363.24408224999996,308.13685999999996,594.1985745,435.29858624999997,327.204639,477.37190250000003,402.70389025,319.183002,502.1674495,481.01831325,305.144764
559.1829145,416.51858825,324.35954699999996,531.2250515,361.16092225,308.253712,594.5348255,433.36648825,327.292957,477.7697445,400.54193425,319.154896,502.4619215,478.91958925,305.03743399999996
559.5551755,414.42795025,324.455555,531.7409435,358.99206825,308.331928,594.8636325,431.38586725,327.409229,478.1592865,398.25430524999996,319.095234,502.6818085,476.67297625,304.99681499999997
559.9031565,412.30823025,324.553089,532.2988515,356.74728625,308.374287,595.2050625,429.35635625,327.54704699999996,478.5682375,395.85211425,319.062275,502.8748325,474.35013125,304.974811
560.2327765,410.06842324999997,324.66319599999997,532.8102075,354.54718325,308.43269699999996,595.5477955,427.31177025,327.70167899999996,479.0053325,393.42035225,319.084766,503.0418705,471.89557125,304.9146
560.6417045,407.89987425,324.811756,533.3477245,352.27871925,308.589771,595.8886965,425.26718424999996,327.86262899999997,479.4134365,391.04352025,319.21056,503.2721405,469.60586824999996,305.095509
561.0127755,405.74792725,324.989826,533.8125915,350.06186225,308.76314199999996,596.2217265,423.17447124999995,328.01280599999996,479.8082275,388.73224124999996,319.396839,503.5324025,467.32174925,305.286274
561.3880425,403.57742625,325.158894,534.2236905,347.88595825,308.96943999999996,596.5306895,421.07565524999995,328.145069,480.1993715,386.48218025,319.623218,503.8080295,465.08807625,305.445301
561.7378765,401.43439025,325.33937399999996,534.6316644999999,345.71875224999997,309.209888,596.8404985,418.97763325,328.302784,480.5751955,384.24826325,319.853138,504.0979695,462.86957025,305.58614
562.0695915,399.30462925,325.554554,535.0282935,343.54657225,309.421223,597.1423375,416.89471725,328.510273,480.9087525,382.01513925,320.017109,504.3674165,460.64285524999997,305.735279
562.4000015,397.12713924999997,325.771595,535.4506265,341.33642825,309.594135,597.4373355,414.78183225,328.748066,481.2714465,379.67257924999996,320.130054,504.5817795,458.36633524999996,305.8727
562.7133484999999,394.90606925,326.01640699999996,535.8998105000001,339.04956325,309.80229599999996,597.7122445,412.66144025,329.01622399999997,481.6182935,377.24933124999995,320.264637,504.7410965,456.02774324999996,306.028644
562.9824675,392.69028025,326.256245,536.4082335,336.68100225,310.06532699999997,597.9640674999999,410.56512725,329.271259,481.9327695,374.83316325,320.417377,504.86141250000003,453.67685224999997,306.204609
563.2628745,390.47717524999996,326.50359,536.7756615,334.44653625,310.297535,598.1869235,408.46814224999997,329.521961,482.22857650000003,372.42877425,320.640583,504.98361950000003,451.31332625,306.420521
563.5142975,388.30716225,326.77720999999997,537.1011275,332.24191525,310.56981299999995,598.4047805,406.36911325,329.76314199999996,482.5069425,370.08133225,320.91276899999997,505.1279675,449.00448925,306.679066
563.7791715,386.14975225,327.07924299999996,537.4205395,330.03314524999996,310.920978,598.6027005,404.27460025,330.018146,482.77291149999996,367.81247225,321.26106599999997,505.2830125,446.75955425,306.94884099999996
564.0117135,384.01532225,327.31901899999997,537.7156445,327.83517724999996,311.25243,598.7827845,402.18622124999996,330.252857,483.0349575,365.53479224999995,321.589436,505.3984525,444.48910824999996,307.179127
564.2083745,381.82666324999997,327.555012,538.0323525,325.58829025,311.53013999999996,598.9455205,400.06204525,330.46919599999995,483.2837295,363.18381024999996,321.88097,505.4820095,442.17047425,307.390949
564.3942965,379.54489424999997,327.839954,538.3233984999999,323.29306325,311.75807599999996,599.0722065,397.90823624999996,330.728229,483.5105135,360.73300424999996,322.12224199999997,505.4957425,439.78448725,307.641163
564.5384385,377.24237324999996,328.137409,538.6385305,320.97177424999995,311.903309,599.1649575,395.73440825,331.032398,483.7163775,358.18643425,322.308491,505.4415965,437.33578724999995,307.956867
